1587,6
1588,34
1589,14
1590,6
1591,9
1592,34
1593,6
1594,24
1595,34
1596,30
1597,24
1598,7
1599,59
1600,24
1601,34
1602,34
1603,14
1604,24
1605,6
1606,35
1607,6
1608,24
1609,35
1610,7
1611,6
1612,7
1613,6
1614,6
1615,25
1616,34
1617,25
1618,6
1619,7
1620,36
1621,6
1622,25
1623,35
1624,6
1625,24
1626,14
1627,24
1628,30
1629,7
1630,6
1631,35
1632,30
1633,34
1634,6
1635,17
1636,7
1637,6
1638,36
1639,34
1640,24
1641,6
1642,25
1643,24
1644,26
1645,14
1646,35
1647,6
1648,6
1649,6
1650,6
1651,14
1652,6
1653,6
1654,6
1655,26
1656,6
1657,7
1658,6
1659,34
1660,24
1661,6
1662,24
1663,35
1664,7
1665,14
1666,22
1667,14
1668,24
1669,7
1670,22
1671,28
1672,24
1673,29
1674,34
1675,24
1676,26
1677,6
1678,6
1679,14
1680,60
1681,24
1682,24
1683,30
1684,7
1685,25
1686,6
1687,30
1688,29
1689,6
1690,24
1691,7
1692,6
1693,6
1694,24
1695,7
1696,52
1697,14
1698,24
1699,35
1700,59
1701,6
1702,14
1703,7
1704,37
1705,35
1706,24
1707,7
1708,6
1709,26
1710,7
1711,6
1712,25
1713,20
1714,35
1715,14
1716,37
1717,35
1718,6
1719,24
1720,14
1721,24
1722,35
1723,35
1724,19
1725,38
1726,14
1727,25
1728,35
1729,25
1730,35
1731,26
1732,22
1733,19
1734,35
1735,7
1736,34
1737,7
1738,34
1739,35
1740,34
1741,14
1742,6
1743,7
1744,35
1745,26
1746,14
1747,7
1748,24
1749,6
1750,6
1751,14
1752,14
1753,26
1754,30
1755,34
1756,7
1757,6
1758,24
1759,26
1760,6
1761,19
1762,35
1763,6
1764,24
1765,6
1766,34
1767,24
1768,24
1769,6
1770,7
1771,14
1772,6
1773,6
1774,24
1775,6
1776,35
1777,14
1778,34
1779,14
1780,30
1781,24
1782,35
1783,6
1784,35
1785,19
1786,35
1787,6
1788,14
1789,7
1790,14
1791,18
1792,34
1793,14
1794,7
1795,7
1796,14
1797,35
1798,14
1799,37
1800,6
1801,24
1802,19
1803,24
1804,6
1805,6
1806,6
1807,6
1808,26
1809,15
1810,34
1811,6
1812,6
1813,26
1814,30
1815,35
1816,7
1817,30
1818,15
1819,14
1820,34
1821,24
1822,6
1823,36
1824,35
1825,7
1826,35
1827,35
1828,7
1829,26
1830,7
1831,6
1832,34
1833,6
1834,6
1835,6
1836,6
1837,7
1838,34
1839,25
1840,6
1841,7
1842,37
1843,60
1844,26
1845,7
1846,34
1847,6
1848,14
1849,26
1850,35
1851,6
1852,26
1853,14
1854,35
1855,6
1856,35
1857,26
1858,26
1859,30
1860,6
1861,14
1862,7
1863,34
1864,6
1865,24
1866,35
1867,37
1868,6
1869,7
1870,14
1871,25
1872,34
1873,24
1874,35
1875,37
1876,14
1877,34
1878,25
1879,14
1880,26
1881,14
1882,14
1883,7
1884,14
1885,6
1886,37
1887,24
1888,6
1889,20
1890,7
1891,22
1892,26
1893,24
1894,9
1895,24
1896,7
1897,7
1898,25
1899,36
1900,6
1901,6
1902,34
1903,6
1904,6
1905,6
1906,6
1907,34
1908,26
1909,34
1910,6
1911,14
1912,20
1913,34
1914,35
1915,9
1916,7
1917,34
1918,24
1919,7
1920,30
1921,6
1922,25
1923,18
1924,6
1925,26
1926,6
1927,14
1928,25
1929,35
1930,7
1931,24
1932,34
1933,34
1934,25
1935,26
1936,24
1937,24
1938,22
1939,24
1940,34
1941,26
1942,35
1943,7
1944,7
1945,35
1946,6
1947,24
1948,6
1949,7
1950,52
1951,6
1952,29
1953,6
1954,6
1955,34
1956,24
1957,34
1958,6
1959,34
1960,19
1961,14
1962,24
1963,6
1964,6
1965,7
1966,25
1967,16
1968,29
1969,25
1970,28
1971,35
1972,16
1973,25
1974,35
1975,6
1976,7
1977,6
1978,24
1979,25
1980,35
1981,7
1982,24
1983,6
1984,34
1985,14
1986,14
1987,14
1988,7
1989,34
1990,14
1991,6
1992,25
1993,14
1994,34
1995,15
1996,26
1997,7
1998,24
1999,14
2000,30
2001,6
2002,25
2003,25
2004,6
2005,26
2006,35
2007,24
2008,26
2009,35
2010,24
2011,26
2012,6
2013,60
2014,34
2015,26
2016,14
2017,6
2018,38
2019,24
2020,6
2021,52
2022,7
2023,7
2024,17
2025,26
2026,24
2027,25
2028,6
2029,30
2030,6
2031,7
2032,24
2033,16
2034,24
2035,6
2036,7
2037,60
2038,28
2039,6
2040,6
2041,34
2042,14
2043,24
2044,7
2045,24
2046,35
2047,34
2048,30
2049,26
2050,7
2051,14
2052,14
2053,16
2054,24
2055,26
2056,26
2057,26
2058,6
2059,6
2060,26
2061,26
2062,6
2063,24
2064,14
2065,34
2066,6
2067,7
2068,59
2069,6
2070,19
2071,38
2072,7
2073,26
2074,7
2075,35
2076,14
2077,6
2078,26
2079,6
2080,14
2081,35
2082,34
2083,22
2084,35
2085,34
2086,24
2087,34
2088,24
2089,24
2090,35
2091,6
2092,6
2093,7
2094,7
2095,16
2096,24
2097,28
2098,37
2099,7
2100,35
2101,24
2102,6
2103,34
2104,30
2105,35
2106,24
2107,24
2108,6
2109,6
2110,14
2111,24
2112,14
2113,24
2114,6
2115,35
2116,26
2117,52
2118,35
2119,24
2120,14
2121,7
2122,34
2123,14
2124,6
2125,7
2126,6
2127,26
2128,25
2129,26
2130,34
2131,26
2132,30
2133,14
2134,14
2135,6
2136,21
2137,14
2138,25
2139,25
2140,60
2141,24
2142,6
2143,7
2144,6
2145,24
2146,30
2147,7
2148,6
2149,14
2150,24
2151,34
2152,59
2153,25
2154,24
2155,25
2156,6
2157,6
2158,7
2159,6
2160,35
2161,36
2162,18
2163,9
2164,24
2165,7
2166,6
2167,6
2168,14
2169,34
2170,35
2171,19
2172,52
2173,20
2174,35
2175,24
2176,24
2177,35
2178,34
2179,7
2180,6
2181,27
2182,25
2183,7
2184,9
2185,24
2186,17
2187,26
2188,6
2189,6
2190,30
2191,25
2192,6
2193,6
2194,7
2195,35
2196,7
2197,7
2198,26
2199,7
2200,7
2201,6
2202,24
2203,22
2204,7
2205,7
2206,35
2207,24
2208,35
2209,7
2210,14
2211,7
2212,14
2213,35
2214,25
2215,7
2216,7
2217,6
2218,14
2219,14
2220,35
2221,24
2222,6
2223,14
2224,35
2225,6
2226,34
2227,6
2228,26
2229,35
2230,17
2231,14
2232,30
2233,9
2234,6
2235,6
2236,6
2237,24
2238,6
2239,6
2240,7
2241,14
2242,24
2243,25
2244,35
2245,14
2246,27
2247,18
2248,24
2249,25
2250,35
2251,7
2252,14
2253,7
2254,19
2255,22
2256,21
2257,26
2258,59
2259,29
2260,7
2261,24
2262,7
2263,7
2264,22
2265,30
2266,35
2267,7
2268,34
2269,25
2270,7
2271,6
2272,6
2273,6
2274,35
2275,25
2276,7
2277,35
2278,24
2279,35
2280,6
2281,7
2282,6
2283,35
2284,34
2285,34
2286,24
2287,7
2288,7
2289,6
2290,18
2291,30
2292,7
2293,24
2294,6
2295,7
2296,38
2297,6
2298,6
2299,34
2300,14
2301,19
2302,14
2303,26
2304,7
2305,7
2306,6
2307,24
2308,7
2309,59
2310,30
2311,25
2312,24
2313,24
2314,35
2315,6
2316,35
2317,24
2318,6
2319,26
2320,26
2321,6
2322,7
2323,35
2324,34
2325,25
2326,6
2327,24
2328,14
2329,7
2330,18
2331,18
2332,6
2333,7
2334,24
2335,6
2336,14
2337,30
2338,6
2339,14
2340,12
2341,7
2342,35
2343,6
2344,14
2345,9
2346,7
2347,34
2348,14
2349,6
2350,26
2351,25
2352,35
2353,25
2354,30
2355,24
2356,18
2357,7
2358,14
2359,24
2360,14
2361,12
2362,35
2363,18
2364,7
2365,6
2366,25
2367,7
2368,25
2369,34
2370,12
2371,52
2372,6
2373,6
2374,7
2375,34
2376,25
2377,25
2378,7
2379,7
2380,26
2381,19
2382,14
2383,34
2384,35
2385,7
2386,38
2387,14
2388,24
2389,35
2390,7
2391,7
2392,34
2393,24
2394,35
2395,34
2396,35
2397,35
2398,34
2399,14
2400,6
2401,18
2402,22
2403,7
2404,19
2405,14
2406,36
2407,35
2408,35
2409,35
2410,35
2411,14
2412,24
2413,19
2414,7
2415,7
2416,6
2417,14
2418,24
2419,35
2420,6
2421,6
2422,38
2423,7
2424,25
2425,35
2426,6
2427,35
2428,6
2429,14
2430,14
2431,24
2432,14
2433,24
2434,30
2435,30
2436,7
2437,26
2438,14
2439,34
2440,24
2441,34
2442,6
2443,6
2444,6
2445,14
2446,28
2447,30
2448,26
2449,6
2450,29
2451,28
2452,6
2453,7
2454,20
2455,52
2456,14
2457,16
2458,6
2459,35
2460,25
2461,35
2462,35
2463,35
2464,35
2465,35
2466,25
2467,6
2468,7
2469,24
2470,24
2471,35
2472,6
2473,6
2474,35
2475,25
2476,35
2477,7
2478,7
2479,35
2480,6
2481,28
2482,6
2483,6
2484,34
2485,6
2486,30
2487,24
2488,35
2489,7
2490,35
2491,25
2492,25
2493,6
2494,17
2495,24
2496,21
2497,35
2498,25
2499,7
2500,37
2501,34
2502,6
2503,34
2504,6
2505,7
2506,25
2507,30
2508,24
2509,26
2510,7
2511,34
2512,14
2513,7
2514,38
2515,14
2516,20
2517,26
2518,26
2519,6
2520,9
2521,29
2522,14
2523,24
2524,6
2525,30
2526,19
2527,14
2528,24
2529,7
2530,35
2531,34
2532,6
2533,6
2534,7
2535,35
2536,6
2537,6
2538,35
2539,34
2540,59
2541,6
2542,7
2543,6
2544,30
2545,36
2546,30
2547,34
2548,14
2549,6
2550,24
2551,19
2552,6
2553,14
2554,6
2555,14
2556,6
2557,6
2558,35
2559,7
2560,6
2561,24
2562,26
2563,37
2564,34
2565,6
2566,36
2567,34
2568,6
2569,6
2570,24
2571,14
2572,14
2573,6
2574,35
2575,6
2576,30
2577,24
2578,24
2579,14
2580,35
2581,24
2582,22
2583,30
2584,30
2585,35
2586,35
2587,30
2588,6
2589,24
2590,25
2591,60
2592,24
2593,25
2594,14
2595,24
2596,6
2597,6
2598,52
2599,6
2600,24
2601,25
2602,52
2603,34
2604,35
2605,34
2606,34
2607,34
2608,17
2609,14
2610,60
2611,26
2612,34
2613,14
2614,24
2615,24
2616,34
2617,14
2618,34
2619,34
2620,34
2621,15
2622,6
2623,30
2624,26
2625,6
2626,34
2627,24
2628,30
2629,25
2630,24
2631,35
2632,7
2633,24
2634,14
2635,34
2636,14
2637,25
2638,6
2639,24
2640,6
2641,7
2642,25
2643,14
2644,7
2645,24
2646,6
2647,26
2648,24
2649,25
2650,6
2651,59
2652,35
2653,34
2654,35
2655,14
2656,34
2657,7
2658,26
2659,34
2660,35
2661,25
2662,6
2663,34
2664,52
2665,37
2666,6
2667,6
2668,24
2669,37
2670,6
2671,22
2672,34
2673,7
2674,7
2675,6
2676,52
2677,14
2678,6
2679,25
2680,24
2681,34
2682,35
2683,26
2684,34
2685,17
2686,17
2687,17
2688,24
2689,37
2690,34
2691,6
2692,6
2693,34
2694,6
2695,26
2696,35
2697,30
2698,7
2699,14
2700,6
2701,24
2702,24
2703,25
2704,30
2705,6
2706,6
2707,14
2708,7
2709,24
2710,35
2711,30
2712,14
2713,14
2714,7
2715,34
2716,34
2717,26
2718,12
2719,19
2720,6
2721,6
2722,35
2723,14
2724,34
2725,52
2726,14
2727,7
2728,60
2729,6
2730,14
2731,14
2732,35
2733,34
2734,6
2735,34
2736,17
2737,24
2738,25
2739,14
2740,22
2741,14
2742,7
2743,21
2744,24
2745,6
2746,38
2747,7
2748,34
2749,34
2750,6
2751,24
2752,6
2753,26
2754,37
2755,6
2756,26
2757,6
2758,24
2759,14
2760,52
2761,24
2762,14
2763,14
2764,6
2765,7
2766,14
2767,7
2768,18
2769,7
2770,6
2771,24
2772,35
2773,6
2774,34
2775,6
2776,6
2777,6
2778,24
2779,6
2780,59
2781,25
2782,14
2783,35
2784,26
2785,26
2786,24
2787,6
2788,14
2789,9
2790,24
2791,29
2792,25
2793,35
2794,24
2795,60
2796,30
2797,6
2798,24
2799,6
2800,34
2801,7
2802,7
2803,24
2804,7
2805,14
2806,35
2807,7
2808,6
2809,6
2810,14
2811,26
2812,14
2813,22
2814,35
2815,7
2816,25
2817,7
2818,6
2819,35
2820,7
2821,6
2822,35
2823,6
2824,6
2825,22
2826,24
2827,6
2828,34
2829,24
2830,6
2831,30
2832,7
2833,34
2834,6
2835,9
2836,6
2837,24
2838,35
2839,6
2840,35
2841,26
2842,6
2843,17
2844,25
2845,6
2846,6
2847,35
2848,34
2849,7
2850,34
2851,6
2852,14
2853,35
2854,14
2855,6
2856,7
2857,35
2858,7
2859,6
2860,37
2861,14
2862,6
2863,34
2864,21
2865,14
2866,25
2867,6
2868,14
2869,7
2870,35
2871,28
2872,6
2873,29
2874,6
2875,6
2876,6
2877,25
2878,6
2879,19
2880,38
2881,7
2882,9
2883,19
2884,24
2885,14
2886,6
2887,6
2888,25
2889,30
2890,34
2891,25
2892,24
2893,6
2894,35
2895,35
2896,14
2897,26
2898,14
2899,7
2900,14
2901,34
2902,25
2903,35
2904,35
2905,24
2906,7
2907,52
2908,7
2909,24
2910,6
2911,35
2912,7
2913,7
2914,36
2915,9
2916,34
2917,35
2918,6
2919,6
2920,14
2921,35
2922,34
2923,26
2924,6
2925,7
2926,35
2927,17
2928,34
2929,14
2930,14
2931,24
2932,7
2933,26
2934,52
2935,6
2936,14
2937,24
2938,7
2939,34
2940,7
2941,14
2942,6
2943,24
2944,6
2945,30
2946,24
2947,26
2948,25
2949,14
2950,7
2951,6
2952,24
2953,34
2954,26
2955,22
2956,19
2957,35
2958,24
2959,6
2960,25
2961,24
2962,6
2963,30
2964,24
2965,25
2966,25
2967,34
2968,19
2969,26
2970,6
2971,14
2972,6
2973,6
2974,14
2975,6
2976,14
2977,37
2978,25
2979,26
2980,34
2981,35
2982,7
2983,35
2984,6
2985,60
2986,24
2987,34
2988,25
2989,26
2990,14
2991,7
2992,38
2993,25
2994,19
2995,26
2996,6
2997,26
2998,30
2999,7
